smiles,logP,qed,SAS
"CCN(C(=O)[C@@H](C)Nc1cccc(N2CCCCC2)c1)[C@H]1CCS(=O)(=O)C1
",2.5129,0.803112084586,3.131829480518688
"COc1cc(-c2nnc([S-])n2-c2cn(C)nc2C)ccc1O
",1.59622,0.746073966803,3.062070393756745
"CC(C)[C@](C)(O)CNC(=O)[C@@H](C)Sc1nnnn1C1CC1
",1.0118,0.740131987937,3.5114246983956594
"CC[C@@H](C)N(C)C(=O)Nc1ccc(CC(=O)NC)cc1
",2.2373,0.868862465623,2.4692009175928487
"Cc1ccc(NC(=O)[C@H]2CC=CCC2)c(C)c1
",3.59824,0.751928713374,2.435026383529145
"CC1(CNC(=O)c2ncccc2C(F)(F)F)CCC1
",3.0204,0.908678350513,2.4982751878684084
"Cc1ccc(OC2CCN(S(=O)(=O)CCC3CC3)CC2)cc1
",2.96812,0.800578675009,2.1874513968889904
"Cc1cccc(C)c1NC(=O)C1CCN(S(=O)(=O)c2cccc3nonc23)CC1
",2.8790400000000003,0.6982035526549999,2.3311829327782614
"COc1ccc(CCn2nc(C(=O)N(C)C)c3c2CC[NH+](Cc2cnn(C)c2C)C3)cc1
",1.01932,0.607666638045,3.899806351776834
"Cc1ccc2nc(C)c(C(=O)NN=C3CCCCCC3)n2c1
",3.39114,0.668755015286,2.562765115428516
"CC1(C)CCN(C(=O)c2ccc(OC[C@@H]3CCCO3)cc2)C1
",3.1165,0.846510921856,2.5913385160182045
"Cc1cn2c3c(=O)n(CC[NH+]4CCCCC4)c(=O)n(C)c3nc2n1-c1ccc(Cl)cc1
",1.16922,0.522992271754,3.594227479826173
"Cc1cccc([C@@H](Br)C(=O)c2ccc3c(c2)OCO3)n1
",3.43762,0.6240078117769999,2.9035152225860994
"COc1ccc([C@@H]2[NH2+][C@H](C(=O)[O-])Cc3c2[nH]c2ccccc32)cc1COc1ccccc1C
",2.39132,0.479995271566,3.882784968937087
"Cc1ccccc1[C@@](C)([NH3+])[C@H]1CCOC2(CCOCC2)C1
",2.42792,0.908947435705,4.388122274809522
"C[C@@H]1Oc2c(C(=O)N3CCN(C(=O)C4CC4)CC3)cccc2[C@@H]1C
",2.2654,0.8384214967229999,2.997966022350424
"COC(=O)N[C@H](C(=O)Nc1ccnc(-c2ccccc2)n1)C(C)C
",2.4627,0.878695189593,2.4841907543582864
"CC(=O)N[C@@H]1CCN(c2nc(C)nc3c2c(C)nn3C)C1
",0.69494,0.8952973160359999,2.927246426099538
"CCCOc1ccc(Br)cc1C[NH+](C)C[C@H]1CCOC1
",2.2891,0.822490613244,4.020239152128784
"C[C@H](Sc1ccc(Cl)cc1)C(=O)O[C@H](C)C(N)=O
",2.2376,0.667564462448,2.782763124834524
"O=C(NCCSCc1ccccc1F)[C@@H]1C[C@H]2CC[C@@H]1O2
",2.7426,0.8169890264040001,4.114593693774278
"Cc1cc(C)n(CC(=O)NNC(=O)NCc2ccsc2)n1
",1.09204,0.748693119192,2.405342707785495
"COC[C@H](O)C[NH+]1CCC(N[C@H]2CCOc3c(C(C)C)ccc(C)c32)CC1
",1.58622,0.681491850298,4.59212684893974
"CCc1cccc2ccn(CCOc3ccc(N)cc3)c12
",3.8649,0.697679701343,2.103463544770125
"Cc1noc(C[NH+]2CCC[C@H]2C2CCCCC2)n1
",1.5056200000000002,0.8924640192190001,4.566899427447007
"CCc1cccc(C(=O)N(Cc2cccnc2)[C@H]2CCS(=O)(=O)C2)c1O
",2.1791,0.8693791656059999,2.8643062168635254
"CC(=O)c1ccccc1NC(=O)CSc1nncs1
",2.4715,0.67653357199,2.1266489435245166
"Cc1ccc2c(c1)N(C(=O)c1cc(C(C)C)[nH]n1)C[C@H](C)O2
",3.26922,0.910208461091,3.0710256714856863
"O=[N+]([O-])c1cc(Cl)c(NC2CC2)c([N+](=O)[O-])c1
",2.7307,0.6570492774319999,2.3445927356867102
"O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1ccc(NC(=O)C2CC2)cc1
",2.7072,0.470292967331,1.9813106275037031
"CC[C@H]1c2cccn2CCN1C(=O)c1cc(C[NH+]2CCC(O)CC2)on1
",0.6228,0.8548169171100001,4.2938507142291735
"COC(=O)CN1c2ccccc2OC[C@@H]1C
",1.4469,0.715564812993,2.6094023154984605
"COCc1ccccc1/C([O-])=N/S(=O)(=O)c1ccc2c(c1)CCC2
",1.8175,0.616309988324,2.705937102632552
"Cc1cccc2c(N3CCN(CCS(C)(=O)=O)CC3)c(C#N)cnc12
",1.5815,0.833214522638,2.465362005407412
"CCC[C@@H]1C[C@H]1NC(=O)Cn1cnc2c(oc3ccccc32)c1=O
",2.4475,0.781178616188,3.2127451767456723
"CC(=O)c1ccc(NC(=O)CCc2ccc(Cl)cc2)cc1
",4.1139,0.8126968420730001,1.5188039854908406
"CCC[NH+]1CCN(c2ncnc3sc(C(=O)N(C)Cc4ccccc4)c(C)c23)CC1
",2.38682,0.660571195896,3.379338433453753
"CCOC(=O)c1c(NC(=O)[C@H]2CCO[C@H]2C)sc(C)c1CC
",3.15912,0.832896000092,3.3369227867985964
"C[C@@H]1[C@@H](C(=O)[O-])CCN1C(=O)Nc1nccs1
",0.1353,0.8340977857790001,3.828061641566962
"O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc(F)c(COCC2CC2)c1
",3.1742,0.625543558332,2.2940207576549287
"O=C(NC[C@H]1CN(Cc2ccccc2)CCO1)NC[C@H](O)c1ccco1
",1.5132,0.7042965109270001,3.0066579069297528
"CNC(=O)C/C(N)=N/O[C@H]1CCN(c2c(F)cccc2F)C1=O
",0.495,0.477008725912,3.505963723014072
"CCOC(=O)N1C2=C(CCC2)S[C@H]1NC(=S)Nc1ccc(OC)cc1
",3.866,0.745515240264,3.3229371890028268
"O=C(COC(=O)c1cc(-c2ccco2)nc2ccccc12)Nc1ccc(F)c(Cl)c1
",5.0828,0.433364728838,2.1296956785342545
"Cc1ncsc1CCC(=O)N1CCCO[C@@H](Cn2cccn2)C1
",1.89832,0.842937066662,3.133641695787567
"Cc1n[nH]c(C)c1CCNC(=O)c1coc(CN2CCc3ccccc3C2)n1
",2.54534,0.6860048363150001,2.568525493380612
"Cc1csc(N2CCCN(C(=O)c3c(C)oc(C)c3C)CC2)n1
",3.32228,0.830621059509,2.427309244127679
"CN(C)C(=O)c1cccc(C(=O)Nc2ccc(Cl)cc2-n2cccc2)c1
",4.0848,0.726758543327,2.09755762434248
"CC(C)(C)c1c(C(=O)[O-])nnn1[C@@H]1CCOC2(CCC2)C1
",1.2133,0.828198428257,4.385781746076555
"O=C1N=C(N2CCN(c3ccc(F)cc3)CC2)S/C1=C\c1ccccc1O
",3.3238,0.792089099173,2.2857348375776656
"Cc1cc(F)cc2[nH]c(C(=O)N3CC[C@@H](C)[C@H](O)C3)cc12
",2.45832,0.846921389532,3.1744168166222586
"NNC(=O)C[S@@](=O)Cn1cc(Cl)cn1
",-0.7674,0.426853613276,3.713794992643885
"CCCC(=O)Nc1cccc(CNC(=O)C[NH+]2CCC(C)CC2)c1
",1.3562,0.713525643458,3.1803185505963523
"O=Cc1ccccc1OCCSc1ccc(Cl)cc1
",4.3236,0.431651930246,1.9282567756923503
"O=C(O[C@@H](C(=O)NC[C@@H]1CCCO1)c1cccnc1)C1=Cc2ccccc2OC1
",2.4371,0.757458993817,3.328521681449808
"C[C@H](O)CCNc1nc2ccc(N)cc2o1
",1.5928,0.68871437502,2.9693900078061533
"O=C(CN(Cc1ccco1)c1ccccc1)N[C@H]1CCS(=O)(=O)C1
",1.5895,0.8651152924690001,2.784808784608373
"Cc1cc(C[NH+]2C[C@@H](C(=O)[O-])[C@@H](C)C2)ccc1Br
",0.15822,0.8862553110200001,5.029689071755279
"CNC(=O)c1ccc(CN(Cc2ccco2)C(=O)[C@@H]2CCOC2)cc1
",2.2045,0.8760291691159999,2.687635076326769
"CSCC(=O)N(Cc1ccco1)C1CC[NH+](C)CC1
",0.6483,0.8776729916439999,3.73743099480657
"CC[NH+](Cc1csc([N+](=O)[O-])c1)[C@@H](C)c1cccc(O)c1
",2.5279,0.635335392192,4.284603819274778
"Cc1ccccc1C(=O)OCCc1c(C)nc2ncnn2c1[O-]
",1.21424,0.680658324509,2.7841312522637747
"CC(C)([C@H]([NH3+])CC1CCOCC1)N1CCOCC1
",0.5244,0.814668804499,3.726462388313988
"Cc1ccc(C)c([C@H]2CC(=O)Nc3cc4c(cc32)OCCO4)c1
",3.54874,0.855285286912,2.8615435431938927
"CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1
",3.1942,0.8910388485430001,1.5733155891414263
"CC[C@H](c1ccccc1)[NH+]1CCN(Cc2ccon2)CC1
",1.5264,0.913323113192,4.070197063559965
"Cc1ccccc1CNC(=O)C[C@@H]1OC(=O)c2ccccc21
",2.91302,0.874858439948,2.485747307226994
"COC(=O)c1ccc(C(=O)NCC2(c3ccccc3OC)CCCC2)nc1
",3.1186,0.7825980678100001,2.2872838039958645
"Cn1c(SCc2cccc(C#N)c2)nnc1-c1ccco1
",3.23908,0.6803543023309999,2.2691225611635697
"O=C(N/N=C/c1cn(Cc2ccc(Cl)cc2)nc1-c1ccccc1)c1cc(O)cc(O)c1
",4.4269,0.288227172188,2.3689670935665066
"C=CCSc1ccccc1NC(=O)CSc1nncs1
",3.547,0.60885876341,2.4891900659484665
"C[C@H]1CN(CCNc2ccccc2S(=O)(=O)C(F)F)C[C@@H](C)O1
",2.204,0.8565362745880001,3.1380109608274327
"CC[C@H](CO)NC(=O)N[C@@H](c1ccc(OC)cc1)C1CC1
",2.2164,0.723347883632,2.8581730500440106
"Cc1ccccc1C[NH+]1CCCC[C@@H]1[C@@H]1CCCC1=O
",2.30162,0.8970978357080001,4.377403900094875
"CCOC(=O)c1sc(NC(=O)Cc2ccc(C)cc2C)c(C(=O)NC)c1C
",3.39086,0.728502878046,2.25345051399819
"Cc1cccc(N(C)C(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)c1
",2.45044,0.78282852501,3.0828862020709504
"COC(=O)c1ccc(/C=C2\SC(=S)N(NC(=O)c3ccc(C)cc3)C2=O)cc1
",3.32782,0.463168091614,2.1915489647810062
"COc1ccccc1CN1CCN(C(=O)C(=O)Nc2ccc(C)cc2)CC1
",2.28652,0.844107519466,1.9022366511487103
"CC(=O)Nc1ccc(NC(=O)C(=O)NC[C@H](O)c2ccc(N(C)C)cc2)cc1
",1.4993,0.569757132395,2.4990241020955093
"O[C@H](c1ccoc1)[C@@H]1CCc2cccnc21
",2.438,0.836270861538,3.5388829786099274
"N#Cc1c(N)nc([S-])nc1-c1ccco1
",1.09628,0.5753975440820001,3.4145550968258958
"CCCS(=O)(=O)N(CC)Cc1cccc(C)n1
",1.95172,0.785789786379,2.3428699263221606
"Cc1ccc(C(=O)N2CCC(NC(=O)N3CC[C@H](C)C[C@@H]3C)CC2)cc1
",3.42962,0.8633211720139999,2.853636369022816
"Cn1c(/N=C/c2cc(Cl)ccc2O)[nH+]c2ccccc21
",3.102,0.714059466062,3.4209457549056066
"C[C@@H](SC1CCCCC1)C(=O)N[C@@H]1CCCC[C@H]1C
",4.1357,0.807890409838,3.2455140597222094
"C[C@H](CNC(=O)c1c[nH]nc1-c1cccc(Cl)c1)[NH+](C)C1CC1
",1.5255,0.757488090421,4.272829779508752
"[NH3+][C@]1(CO)CC[C@@H]([NH+]2CCC3(CCCCC3)CC2)C1
",0.1411,0.672670121758,5.873864800699072
"CCOC(=O)[C@]1(C(F)(F)F)N=C(c2ccncc2)OC(N2CCOCC2)=N1
",1.3683,0.7376262902349999,3.5333490732432096
"COC(=O)C[C@@H]1Oc2ccccc2N(Cc2cncnc2)C1=O
",1.3339,0.800968034119,2.873929557179906
"CC[NH2+]CC[C@](C)(O)c1cccc(OCC)c1
",1.2662,0.710843865294,3.642838719863025
"CC1=CC[C@@H](/C=N/NC(=O)CNC(=O)C(c2ccccc2)c2ccccc2)[C@H](C)C1
",4.0291,0.401293828458,3.306891297770424
"Cc1cc2c(cc1C(=O)c1ccccc1C(=O)[O-])CCCC2
",2.4683200000000003,0.8162897968520001,2.4558121909336563
"O=C(NCC[C@@H]1CCCO1)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12
",1.7352,0.644397324297,2.7820082730994216
"O=C(NCc1ccccc1)Nc1ccc(OC(F)F)cc1OC(F)F
",4.2111,0.700201554876,2.071974972440378
"COc1ccccc1OCCCOc1ccc(F)cc1
",3.6822,0.702212325896,1.513480251624859
"CC[NH2+][C@@H]1[C@H](Sc2cccc(F)c2)CCCC1(C)C
",3.4484,0.875695439534,4.177227865153773
"CCc1ccccc1NC(=O)CN1C(=O)CSc2c1c(C)nn2-c1ccccc1
",3.82052,0.677879359764,2.4583841059512537
"CCC[NH2+][C@@H]1CCC[C@H]([NH+]2CCC(C[NH+](C)C)CC2)C1
",-1.2896,0.571466827144,6.5318658727765575
"Cc1cc(C)c2c(-c3ccccc3)nc(SCC(C)(C)O)n2n1
",3.87614,0.7151324362260001,2.5633693402815267
"CC[NH2+][C@@H]1c2cc(OC)ccc2CC[C@@H]1S(C)(=O)=O
",0.679,0.899943506778,4.027296124615647
"COC[C@H](C)C(=O)N[C@H](c1ccc(OC)cc1)C1CCOCC1
",2.5616,0.8366392446940001,3.049340090159638
"CCc1ccc([C@@H]2COCCN2C(=O)Nc2ccc(C#N)cc2)o1
",3.3190800000000005,0.921942247785,2.933219486949511
"COc1ccc(Cn2c(=O)[nH]c3cc(-c4nc(-c5cccc(Cl)c5)no4)ccc3c2=O)cc1
",4.1171,0.406944603551,2.291048332847513
"COC(=O)c1ccc(C)c(NC(=O)c2c(C)nn(C)c2C)c1
",2.38426,0.883884766171,1.9566871120759368
"CC[NH+]1CCN(C(=O)NC[C@@H](C)Oc2ccccc2C)CC1
",0.6923199999999999,0.855559660818,3.807533127857976
"CN1C(=O)NC(=O)C12CC[NH2+]CC2
",-1.736,0.465984399777,4.860542820928184
"C[NH2+][C@@]1(C(N)=O)CC[C@H](Oc2cccc([N+](=O)[O-])c2C)C1
",0.25182,0.6129031501519999,4.120498960975183
"Cc1cc(C)cc(NC(=O)CC2CCCC2)c1
",3.82224,0.81537889324,1.7950992741482477
"C[C@@H](c1ccoc1)N1CC[C@H](C[NH3+])C1
",0.9044,0.7903801439300001,4.155436938380902
"COc1cccc(CNc2ccc(N)cc2C#N)c1
",2.76118,0.817228115244,1.9491720204475944
"Cc1cc(C)cc(OCCC(=O)Nc2ccc(F)cc2)c1
",3.85014,0.878057869208,1.7069121993109169
"COc1cccc2cc([C@H](C)NC(=O)Nc3nc(C)cs3)oc12
",4.08902,0.726620303039,2.758376335017452
"COc1ccccc1C(=O)NNc1ncnc(Nc2ccc(Br)cc2)c1N
",3.3304,0.4366268418330001,2.176404882916944
"Cc1ccc2oc(C(=O)NCCc3nnc4n3CCC4)cc2c1
",2.25142,0.803767989994,2.3901133665444423
"O=C(Nc1cc(Cl)ccc1F)N1CCCC[C@H]1c1nnc2n1CCCC2
",4.166,0.82079093352,2.842495021921481
"COc1cc(C(=O)N(C2CCCC2)C2CC2)cc(OC)c1OC(F)F
",3.8524,0.7217032573029999,2.3808619385177803
"C[C@H]1OCC[C@H]1C(=O)NC[C@@H]1CCCN(C(=O)[C@@H]2CCO[C@@H]2C)C1
",1.1912,0.8463618274150001,4.09819810995108
"COc1ccccc1COC(=O)CN1C(=O)N[C@]2(CCCC[C@@H]2C)C1=O
",2.2391,0.644488414135,3.421165361965356
"Cc1oc(S(=O)(=O)N(C)C)cc1C(=O)N1CCS[C@@H](C)[C@@H]1C
",1.80432,0.8404221215790001,3.77647745523361
"COc1ccc([C@H]2[C@H](C(=O)Nc3ccc(F)cc3)c3cc(OC)c(OC)cc3C(=O)N2C)cc1OC
",4.4093,0.501442193706,3.0747939236905264
"CCCc1c(C)nn(C(=O)/C(C#N)=N/Nc2ccccc2[N+](=O)[O-])c1C
",2.9925200000000003,0.477621158468,2.8597625338840302
"Cc1cc(OCC(=O)NCC(N)=O)ccc1Cl
",0.62872,0.825623785357,1.8436227691315263
"Cc1[nH]ncc1CCCNC(=O)N1CCC[C@@H]1C1CCCC1
",3.01492,0.8126986591580001,2.898933158875346
"Cc1ccc(C)c(-n2ccnc2SCc2nnc(-c3ccco3)o2)c1
",4.42444,0.47386792894,2.496938064416895
"CC(C)[C@@H](NC(=O)N1CCC[C@H]1C[NH+]1CCC[C@@H]1CO)c1ccccc1
",1.5973,0.7280750426129999,4.469080888398771
"CC(C)(C)OC(=O)N[C@H](C(=O)N[C@@H]1CCc2c(Br)cccc21)c1ccccc1
",4.8186,0.678387843365,3.0073920038603035
"Fc1ccc(-c2noc(-c3ccc[nH]c3=S)n2)cc1
",3.60029,0.7065064377600001,2.3863051673007423
"Cc1ncccc1NCc1ccc(Br)cc1F
",3.90372,0.897864713833,2.0524877356867117
"CC1(C)C([NH2+]Cc2cncs2)C1(C)C
",1.6411,0.815865092512,4.132100128311681
"O=C1[C@H](N2CC[NH+](Cc3cccc4cn[nH]c34)CC2)CCN1c1ccccc1
",1.0689,0.7258748051809999,3.92391747378406
"O=S(=O)(CCC1CC1)N1CCSc2ccncc21
",2.1236,0.852821352696,2.879345742733996
"CCCc1nn(C)c2c1nc(N)n2Cc1cc(C)no1
",1.64922,0.7877206037369999,3.0525517844024264
"COc1ccc(NC(=O)N[C@H](C)c2c(C)noc2C)c(OC)c1
",3.1913400000000003,0.870691379493,2.6711373493876973
"CC(=O)c1ccc(C(=O)Nc2ccc3c(c2)Cc2ccccc2-3)s1
",4.7742,0.524561244429,2.1311525364314896
"COc1cc(CCNC(=O)N[C@H](C)c2ccc(F)cc2Cl)ccc1O
",3.7962,0.7058898170610001,2.4993663472297807
"c1ccc(CN2CCO[C@@H](c3nc(-c4c[nH]c5ccccc45)cs3)C2)cc1
",4.8649,0.529434499482,2.7639298874582336
"COc1ccc(-n2ncc3c2C[C@@H](c2ccc(F)cc2)CC3=O)cc1
",3.9327,0.703216735264,2.613461999403695
"O=C(N/N=C/c1cccc2ccccc12)c1cc(-c2ccccc2)n[nH]1
",3.9938,0.420135976078,2.09193018876436
"CCn1cc(C[NH+]2CCC[C@H]2C(=O)Nc2ccccc2-c2ccc(OC)cc2)cn1
",2.7646,0.631933154071,3.8509130114216497
"CCOC(=O)N1CCC[C@H](C(=O)/N=c2\[nH]nc3ccccn23)C1
",0.9582,0.905630437267,3.4040169697673184
"Cc1ccc([C@H](C)CNC(=O)c2oc(C)nc2C)cc1
",3.13336,0.917501055858,2.6872524327443617
"COc1cc([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccccc2)cc(OC)c1OC
",3.7167,0.794795012828,3.0935774894993533
"Cc1cnc(C(C)(C)NC(=O)c2ccc(N3CCCC3=O)cc2)s1
",3.24342,0.912025676818,2.5293042161599377
"Cc1nn(CC(C)C)c(C)c1CC(=O)N1C[C@H]2C[NH+]3CCCC[C@@H]3[C@@H]2C1
",1.22404,0.8890593829510001,4.757991961220803
"Cc1ccc(NC(=O)CSc2nccn3nc(-c4ccc(F)cc4)cc23)cc1F
",4.71372,0.462699574358,2.3223865155898067
"CC(C)N(C[C@@H]1C[C@H]1C)C(=O)NCc1ccnc(-n2cccn2)c1
",2.8433,0.880859435852,3.2996241164950835
"Cc1oc(-n2cccc2)c(C#N)c1C(=O)N[C@@H](CO)c1ccco1
",2.3068,0.7499534732969999,3.295291304773631
"CCc1ccc(C(=O)N[C@H](C)COC)cc1[N+](=O)[O-]
",1.9219,0.633388473964,2.4702877610502103
"O=[N+]([O-])c1ccc([N+]2=C3CCCCC3[C@H](c3ccccc3)C3=C2CCCC3)cc1
",6.4955,0.344795940063,3.7960297357484496
"C[C@H](NC(=O)N1CCN(c2ncccn2)CC1)c1ccc(C(F)(F)F)cc1
",3.0882,0.879449622169,2.621933283769525
"CC(C)[C@@H](C#N)N1CCN(C(=O)CN(C)c2ccccc2[N+](=O)[O-])CC1
",1.72338,0.571412372735,3.0331715636332897
"CCC1(C(=O)Cc2ccncc2)CCCC1
",3.1636,0.76414558778,2.4093999803650554
"C[C@H](O)[C@H]1CCC[NH+](CC(=O)NCc2ccc3c(c2)OCO3)C1
",-0.2928,0.7210043890889999,4.305445215511852
"O=C(Cn1c(Cc2ccccc2)nn(-c2ccc(Cl)cc2)c1=O)NC1CCC1
",2.9469,0.6896434197,2.1987377369703545
"Nc1nc(NCc2nnc(-c3ccccc3)s2)cc(-n2cccn2)n1
",2.3751,0.569099108205,2.5768924004178064
"Cc1cccc(C=O)c1OS(=O)(=O)c1ccc(Cl)cc1C#N
",3.1003,0.624854292251,2.500894895648296
"Cc1ccc(NC(=O)[C@H](Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)c(C)c1
",3.83644,0.417522887625,2.731475464202868
"Cc1ccc(OCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)c(C)c1
",2.51114,0.897363501637,2.6040649102249582
"COc1cccc(C(=O)/C=C(/Nc2cc(C)c(C)cc2[N+](=O)[O-])C(=O)[O-])c1
",2.1488400000000003,0.344516975427,2.6859948764850192
"N#Cc1ccc([C@@H]2[C@H]3C(=O)N(c4ccccc4Cl)C(=O)[C@@H]3ON2c2ccccc2)cc1
",4.26278,0.5577440909,3.275294806547424
"CC(=O)Oc1ccc(N2C(=O)[C@H]3CC=C(Cl)C[C@@H]3C2=O)cc1
",2.634,0.475801626303,3.060063757794815
"Cn1c(=O)c2c(nc(N/N=C/c3ccccc3)n2Cc2ccc(Cl)cc2)n(C)c1=O
",2.5814,0.394416153902,2.3601808200685093
"N#Cc1cccc(NC(=O)CSc2nnc(-c3ccccc3O)n2N)c1
",1.96698,0.467224300274,2.265282504016674
"COc1ccccc1N1CC[C@@H](CNC(=O)c2cccc3cc[nH]c23)C1
",3.4328,0.7264834245849999,2.645394706132006
"Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)N[C@H](C)c3cccc(Cl)c3)CC2)c(C)c1
",4.54336,0.6974452525720001,2.608785546434284
"CSc1ccccc1[C@H]([NH3+])Cc1ncccc1C
",2.63762,0.8546433103829999,3.342177320440685
"C#CCNc1cc(S(=O)(=O)N2CCCCC2)ccc1OC
",1.9149,0.849394782555,2.209450139336994
"CC(C)(C)c1ccc(O)c(NC(=O)c2ccc(Cn3cncn3)cc2)c1
",3.5818,0.687549926441,2.1306252745005416
"O[C@@H](Cc1ccc(Cl)cc1Cl)[C@@H]1CSCCS1
",3.7454,0.891631142674,3.651393126837012
"C[C@@H]1CCCC[C@H]1NC(=O)CSc1nnc(-c2ccco2)n1C
",2.8621,0.844908200442,3.0047111606276324
"COC(=O)C[C@@H]1Oc2ccccc2N(Cc2coc(C)n2)C1=O
",1.84032,0.805927931874,3.0366350332423044
"CC1(C)CN(C(=O)c2cccc(NC(=O)c3ccco3)c2)CCO1
",2.7829,0.934639102762,2.199790948786397
"NC(=O)CONC(=O)[C@@H]1CC[C@@H]2CCCC[C@@H]2C1
",1.126,0.7472259546100001,3.466948264663212
"CCOC(=O)[C@@H]1CCCN(S(=O)(=O)c2c(C)n[nH]c2C)C1
",0.99034,0.8484135914640001,2.7888074200964685
"O=C1C(=O)N(Cc2cscn2)c2cc(F)c(Cl)cc21
",2.6651,0.79757957097,2.570200757748029
"COc1ccc(Cl)c(NC(=O)C(=O)N2CCN(Cc3cc(C)on3)CC2)c1
",1.92792,0.804414487503,2.2710575407853906
"O=C(CN1C(=O)CCC1=O)OC1CN(c2nc3ccc(F)cc3s2)C1
",1.3162,0.608816576221,2.556622005407412
"COc1ccccc1C(=O)N[C@H](C(=O)Nc1ccc(Cl)cc1C)C(C)C
",4.05012,0.7718607905339999,2.233554228855392
"COc1cccc(-n2cnnc2S[C@@H](C(=O)N2CCOCC2)c2ccccc2)c1
",2.9681,0.576552505619,2.7599080829383222
"CCn1c2cc(=O)ccc-2nc2ccccc21
",2.5212,0.594315646155,2.145181495498328
"CCc1ccc(-c2ccc(C(=O)N[C@H]3CCCn4nc(CC)nc43)o2)cc1
",3.9278,0.719446719245,3.019562168852054
"COc1ccc(NC(=O)N2CCn3cccc3[C@H]2c2cccc(F)c2)cc1
",4.2729,0.7225759450939999,2.602436133349096
"CC(C)[C@@H]1N(C(=O)C(F)(F)F)CCN1S(=O)(=O)c1ccccc1
",2.0639,0.8422346714419999,2.9038029952172786
"C=CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1c1cc2cc(OCC)ccc2nc1Cl
",4.09778,0.405571868617,3.250861626363758
"NC(=O)c1csc(C(=O)N(Cc2ccc3c(c2)CCO3)C2CCCC2)c1
",3.3669,0.860266579443,2.5548836433098145
"CC(C)CCOc1ccc(C(=O)NC[C@H]2CCCO2)cc1
",3.0203,0.830686224643,2.294462075966912
"CC(=O)Nc1ccc(C)cc1OCc1ccccc1C#N
",3.4041,0.914504589764,1.902098379232692
"C=CCOC(=O)Cc1csc(NC(=O)c2ccccc2)n1
",2.6671,0.655205240584,2.030517466586016
"C[NH2+][C@H](CC(=O)[O-])c1cccc(C2CC2)c1
",-0.0617,0.776482731633,4.106893504309648
"Cc1ccc(-c2n[nH]c(SCc3cc(=O)oc4cc(C)ccc34)n2)cc1
",4.48724,0.408649196127,2.4185470279252
"CC[NH+](CC)[C@@H]1CCN(C(=O)C(=O)Nc2ccc(CC(=O)N(C)C)cc2)C1
",-0.2186,0.6979806399840001,3.677020300948648
"Cc1ccc(CC(=O)N2CCN(Cc3ncccc3C)CC2)cc1
",2.58534,0.865443901163,1.9378883223846657
"O=C([C@H](Cc1ccccc1)NS(=O)(=O)c1c(Cl)cccc1Cl)N1CCOCC1
",2.7418,0.741445912525,2.587167674978321
"C[NH+](C)CCNc1c(C#N)c2c(c3nncn13)CN(Cc1ccccc1)CC2
",0.71568,0.6745632819499999,3.543021219876339
"Cc1cccc(C)c1CC[NH2+][C@H](C)c1c(C)nn(C)c1C
",2.52088,0.8989373855130001,3.7068171366956575
"CC(C)(C)c1ccc(Nc2ccc3nnc(C(F)F)n3n2)cc1
",4.103,0.760162466954,2.49267174412768
"Cc1noc2ncc(NC(=O)c3ccc(F)c(Br)c3)cc12
",3.68512,0.744607330352,2.308431364891101
"N/C(=N/OCCn1cc[nH+]c1)c1cccnc1N1CCCCC1
",1.0246,0.378544461971,3.496267827272476
"CC(C)c1nc(-c2ccc(N3CCN(C(=O)C4(c5cccs5)CCCC4)CC3)[nH+]c2)no1
",3.8962,0.5676286376699999,3.501625265969139
"CS(=O)(=O)N1CCC(C(=O)NCc2ccccc2OC2CCCC2)CC1
",2.2958,0.822999323522,2.1488625455967174
"Cc1nc(-c2ccc(-c3noc(C4CC4)n3)cc2)cs1
",4.04592,0.700998588372,2.1332197741712786
"CCN[C@](C)(C(=O)OC)c1ccc(F)c(F)c1
",1.9625,0.825995797137,2.7496650373752995
"CN1C(=O)/C(=C/c2ccccc2)S/C1=N\c1ccccc1C(=O)[O-]
",2.2839,0.8071513113009999,2.635126242904045
"Cc1ccc(N2C[C@@](O)(c3ccccc3)[N+]3=C2CCCC3)cc1
",3.25522,0.848123157485,2.995430214731309
"C[NH+]1C[C@@H]2Sc3nc4nncn4c(=O)c3=C2CC1(C)C
",-1.4746,0.635246446273,5.453491928299981
"Cc1ccc([C@H](C)[NH2+][C@@H](C)c2cnc(C)s2)s1
",3.20704,0.891742499713,4.393187991812463
"CCC(=O)c1c[nH]c(C(=O)NC)c1
",0.967,0.690416038627,2.4146186511077268
"CC(C)[C@@H](NC(=O)NNC(=O)Cc1ccncc1)c1nnc2ccccn12
",1.3945,0.596204364646,2.9910929688213166
